FLDnotSvA_01.bed	SnotVFA_01.bed	VandA_01.bed	VandSFnotA_01.bed	VnotSFA_01.bed
abnormal filiform papillae morphology	0	5.32510731793957	0.0281258148978682	0	0
abnormal tongue epithelium morphology	8.72144691071012	31.1609601876394	0.651449024955104	1.02692977497315	0.110679878481008
abnormal tongue squamous epithelium morphology	0	2.24478705397317	0.39350464046889	0.150834412550676	0.726355944176052
abnormal smooth muscle morphology	67.4422057689686	100.085465091293	35.3672953305969	103.125682241945	0.848444483677438
abnormal brain size	Inf	108.805815917307	55.1803584055986	142.48704094714	1.79898342687978
decreased brain size	304.692679656086	78.461220722702	37.6187479570615	109.087326588406	1.38653753713281
abnormal inferior colliculus morphology	5.16115512119534	18.0699121120486	6.05009007624279	3.70079494275151	0
increased inferior colliculus size	2.61609840654875	1.38579984529303	0.763489604153055	0.843826571776752	0
abnormal nervous system tract morphology	83.5347372644821	181.243307039682	32.7848210373397	56.1804816444821	0.571516510001312
abnormal corpus callosum morphology	76.8746109074749	136.954446679717	33.1350964177065	38.8671217779807	0.473810789419231
decreased corpus callosum size	36.2691037884551	49.5678333213197	8.42686580608308	10.1047361894395	0.447060064681883
abnormal forebrain morphology	Inf	Inf	154.319005855361	Inf	6.60073552634229
forebrain hypoplasia	38.2999353710143	5.70826026056758	7.09268148889247	24.265066707252	0.728383686125871
telencephalon hypoplasia	1.40072768864663	13.9160879239025	0.276366654514133	4.11358623326127	0.659569915423886
abnormal embryonic neuroepithelial layer differentiation	60.3064460533073	2.33190812483813	1.01069349824088	9.37142160355542	0
abnormal telencephalon morphology	Inf	Inf	121.628583599248	270.994737387034	4.49454179268661
abnormal cerebral cortex morphology	304.055017939892	197.536495440469	37.102197841905	104.017017295345	2.28588313148386
thickened cerebral cortex	9.83693825109972	11.9651314851894	1.3761974496838	4.154654551349	0.00791726922324077
abnormal stratification in cerebral cortex	37.8727811979927	46.1876461640378	5.52439484944548	3.47271606661487	0.101137546261196
delaminated cerebral cortex	0.125305724596509	9.41908461035528	5.7916882151769	0.974451347397	0.147769510795713
abnormal cortical marginal zone morphology	84.6693461448262	16.0556574646037	5.34763384706763	15.3479592680504	0.201179515057807
abnormal parietal lobe morphology	15.6611162399281	36.2586655321437	2.99334152608528	6.89820974301262	0.621335668362087
abnormal frontal lobe morphology	52.8836722870847	14.5492837380328	8.29927294473721	12.488088718197	0.118121535295342
abnormal temporal lobe morphology	264.73717668353	185.239062926692	53.8889535084592	99.042158920077	1.75583985853006
abnormal occipital lobe morphology	7.51297607708526	6.27400678113469	0	3.99911854237467	0.00998841909402056
abnormal visual cortex morphology	4.58879683980161	4.86653176820867	0	2.9511602647162	0.0347851026805165
abnormal hippocampus morphology	253.040652706238	179.798458183886	50.627517850735	94.8904119892038	1.75040106795352
abnormal hippocampus development	6.50111116743272	46.6629125793106	2.45421065215878	7.18368730857927	0.0761244904788146
absent hippocampus	1.20319229972836	8.59040454910854	0.424954794726312	8.47581202809269	0.824936543262412
hippocampal neuron degeneration	11.25704350772	1.02958862672197	1.78571342421248	8.88584002594085	1.75542117037479
abnormal dentate gyrus morphology	65.2930483975534	67.7476036129478	7.73207938570112	18.2388259484834	0.753703936236381
abnormal hippocampus layer morphology	129.009380645445	56.4972710722261	24.5625313698888	38.1754179468074	0.163574443378962
absent dentate gyrus	0	52.8445179308864	0	2.05967398084862	0.182857947987776
abnormal Ammon gyrus morphology	3.63413276064482	46.7970741993426	2.7107670059433	9.36487742930831	0.163879502847321
abnormal amygdala morphology	2.45595857854363	2.25038931335659	2.69766031593049	2.62423517977887	0.221841925983901
abnormal olfactory bulb morphology	34.7514903510797	94.2436670174635	8.76384669274657	29.2227780497878	1.37059278632168
abnormal choroid plexus morphology	77.102150524185	53.9825955066138	6.62785640255781	27.907648284072	0.079877594223519
choroid plexus hyperplasia	16.5061227960025	1.12711200789322	1.22904641928113	1.69926226272936	0
abnormal brain ventricle morphology	305.321190309701	170.542475642222	36.4957034002407	110.237893416672	1.25188408190119
abnormal lateral ventricle morphology	186.519093083128	101.639556355292	14.4664720320819	65.0434428860614	0.890320845604523
dilated lateral ventricles	120.024350905296	17.5776740830581	5.89782022033457	24.7677902986616	0.338907994424704
abnormal third ventricle morphology	114.575828923763	31.8100438224023	6.29342569999627	28.7864614393271	0
dilated third ventricle	55.2075595703632	10.3149440588715	1.64434517546194	21.327146752175	0.00205408521911083
abnormal fourth ventricle morphology	11.3930606245633	58.3721162817297	1.81398849370066	6.14473974772302	0
dilated fourth ventricle	10.5795139074566	13.4040611275129	1.50394438228915	3.11136785420964	0.208391159876236
abnormal diencephalon morphology	266.125957058327	150.890868432731	40.3427190758833	121.469465896033	0.339094653436734
diencephalon hyperplasia	0.862756617866931	0.435180179848242	2.06789335141324	1.9801108004594	0.100873260919003
abnormal thalamus morphology	28.8189673010328	39.2067413177428	0.565421316664411	10.0731098818181	0.294483035036733
abnormal substantia nigra morphology	9.43592748489474	1.08487748376171	1.2686248868071	8.49721345388356	0.141534421770891
abnormal hypothalamus morphology	12.3550209127006	18.1980359675544	4.59521926296615	7.08072634676613	0.0177982867718652
abnormal epithalamus morphology	0.471444797530661	2.44790462043689	4.27102769621814	4.02101115374286	0.029728303406734
abnormal hindbrain morphology	Inf	Inf	77.9725743224563	190.044757767228	1.88512805110604
absent superior olivary complex	0.410950352270876	4.3434115892331	0.352654797702911	0.624927448272413	0
absent facial nuclei	0.591510128974225	15.7605248027133	0.199865069903761	1.57275088770382	0.0736587194685024
abnormal pontine flexure morphology	6.92382878075598	0.967088786182248	0.424931667895178	2.18045184538244	0
abnormal medulla oblongata morphology	19.1064868469124	49.9242700063364	0.8201643240734	6.55791163743674	0.186674284091327
abnormal metencephalon morphology	276.531559461295	276.071658957189	63.8528022574559	159.87388595192	1.67317450104586
abnormal pons morphology	25.2966847931625	43.3114638805241	3.38967181916787	7.03794644464245	0.686237539645175
abnormal cerebellum morphology	267.430770257212	252.264333712922	59.0522822292093	155.485562480894	1.13822551722523
absent cerebellum	3.18591412871457	14.460227092562	1.50959622767098	2.62826127320369	0.0903738023258629
cerebellum hypoplasia	14.2290557846217	21.3940817419518	2.3481808647439	8.09286496597214	0.151501948704478
small cerebellum	61.1339784621502	109.665477973597	9.44124411938022	31.142116934727	0.310746105569937
absent cerebellar foliation	8.56379040619322	24.2581607933304	0.377785969348793	7.86379477003556	0.351152465274258
abnormal cerebellum development	33.8217824832278	129.03974005372	20.0106412893805	33.3795327786665	0.24860561036054
abnormal cerebellar plate morphology	17.6702662300253	9.01318504498543	0.562714811389804	7.23221424554721	0.0494285040273978
abnormal cerebellar foliation	12.9007760626847	65.4092258440288	6.84860674235884	14.4908413179823	0.108155255462714
altered metastatic potential	160.565988922216	41.2305942835694	70.3225928062624	131.341657299625	5.63909113147294
abnormal somatosensory cortex morphology	2.59445628747941	20.2814550858987	2.32937777567786	2.46866567312905	1.21649773753105
abnormal primary somatosensory cortex morphology	0	24.1865829634685	0.0471215161586679	0.0761364777815607	1.04395016285327
disorganized barrel cortex	0	4.04467026614773	0	0	0.764021346203062
absent barrels in primary somatosensory cortex	0	22.6985230509591	0.0280438060086035	2.06382564378696	0.366914194096792
abnormal secondary somatosensory cortex morphology	3.9641095283608	0.536075495971683	1.44502941222361	0.20247098886277	0
abnormal cerebellum vermis morphology	41.736974719243	22.8239587723821	7.51700655802147	17.3411653846154	0.768203635026231
absent cerebellum vermis	1.03817672729043	17.3614882466008	2.63929352078946	1.75165464809593	0.0687278033436966
cerebellum vermis hypoplasia	13.0066087316098	21.6490477257302	1.29874527850432	4.41098970093278	0
abnormal cerebellum anterior vermis morphology	3.13996538108129	13.895317977575	0.147404027111448	3.00006905841236	0.064596091226446
decreased anterior vermis size	1.75090692029125	3.29744951570262	0.639086637580004	1.0877122636721	0
abnormal cerebellum posterior vermis morphology	2.50843861343096	5.70797354527974	0.615614032721655	1.67184754997718	0
absent cerebellum vermis lobule VIII	0	2.52418676997843	0.0645208809762274	0.200768785193267	0
absent cerebellum vermis lobule IX	0	2.52418676997843	0.0645208809762274	0.200768785193267	0
abnormal cerebellum external granule cell layer morphology	8.90134431022852	56.214667385202	10.8049673311443	12.1294407253967	0.701815880806181
thin external granule cell layer	3.64045375041181	19.2725235537981	3.47387762500641	10.6166093216113	0.172998338860524
abnormal cerebellar Purkinje cell layer	195.758576675352	146.539911020223	28.9107612185286	101.030398387934	0.886986304557225
Purkinje cell degeneration	124.391011581792	22.0591721243846	9.91446368916282	53.2546302991828	0.469217767838739
abnormal Purkinje cell morphology	191.963827853757	124.778092141452	25.0501473005781	97.8950173919528	1.22816390732752
abnormal Purkinje cell number	52.1105074609697	56.3935822687114	2.73437958828819	24.2862551424079	0.13297120842661
increased Purkinje cell number	0	25.9675917097901	0.029872393374379	0.0618980515722359	0.24901372577083
decreased Purkinje cell number	53.6757794369895	40.2640776357307	2.74477158157625	24.8952614496721	0.0872911147692146
ectopic Purkinje cell	30.6799999976267	39.0712245477034	3.69251001962215	13.6580326772998	0.687693408879285
abnormal cerebellar granule layer	51.5833297532717	64.3215669921968	17.720602111721	27.8423002211489	0.608843659086275
absent cerebellar granule layer	13.243397750366	0.606313826240675	0.105916093776936	1.70343810194633	0.0561496368710084
abnormal cerebellar molecular layer	18.7356347254773	25.2326488339949	1.84820225523036	7.43413626447538	0
thin cerebellar molecular layer	16.1655475673159	15.4959767788154	0.91434513172747	4.06274019354676	0.195947435426125
abnormal midbrain morphology	125.690198625466	43.352952230306	24.5194626732976	44.739353607232	0.197743480479121
abnormal corpora quadrigemina morphology	35.6195490645533	44.5655969441447	6.43958568308751	6.81005702926072	0
decreased colliculi size	1.37297216730081	4.49984781290282	1.05812688951221	0.207141134310235	0
abnormal superior colliculus morphology	40.2845635475172	26.4811695815475	2.01018327794973	6.28561610890976	0
increased superior colliculus size	6.7962928661859	0.300522221071496	1.09230663117674	1.89629410419445	0
abnormal trigeminal V mesencephalic nucleus morphology	3.49380774890172	11.3765191827329	0.506875083482715	1.37310620242511	0.152345814174524
small mesencephalic trigeminal nucleus	0	5.90276539463068	0	0	0
absent mesencephalic trigeminal nucleus	0	3.76805282373526	0.175588229194009	2.99659017939153	1.89557518816093
abnormal facial motor nucleus morphology	7.54782773420413	31.1571077652671	4.8393694525445	2.57118559103489	1.33597478276795
small facial motor nucleus	0.419902353668109	7.75138569986195	0	0.548179939310696	0
abnormal trigeminal motor nucleus morphology	2.45647367097412	0.16539341783119	0	0.242140440555318	0
small trigeminal motor nucleus	9.37135205212031	5.45737272873117	0.0767839833185248	2.24221837616403	0
abnormal brain development	Inf	Inf	169.781355734637	Inf	1.32474877369114
exencephaly	Inf	212.784855928205	73.198738896493	185.910589880763	0.0110205226526242
obstructive hydrocephaly	18.7919288986941	5.0988511945159	2.68008189620957	5.79230484251869	0.120369111721498
cranioschisis	4.58006269874093	7.75003833406095	4.71816611416088	3.1075972388011	0.552805169594415
abnormal myelination	177.076674445364	105.101828055376	89.1185959885326	158.699715918284	5.11121725736055
demyelination	79.776507703051	60.0124878244767	47.9043780063298	83.4852155763617	3.05634677924402
abnormal roof plate morphology	10.9578289084307	8.79434127625695	1.88195675120983	6.70851156514685	0.0483068962015614
absent roof plate	0	1.7283928691302	0.232236870878286	2.82110411270212	0.922102743360948
abnormal floor plate morphology	29.0784728055967	25.2156091972866	11.0477034657559	21.6671250746847	1.59044360484363
absent floor plate	4.21349153996344	6.87631070631331	1.14812854963473	9.63850328443558	0.719736068344726
small floor plate	1.77850928089261	3.34319973944209	7.63401422105798	3.2434818535251	0.664383494284453
incomplete cephalic closure	41.3072549488788	71.3916672888869	18.9642281189736	38.9137996092545	2.10498454386148
open neural tube	267.967877478997	177.199796935008	44.5679787281458	151.908604904167	0.19049024502207
wavy neural tube	60.0505012351317	36.3083156526012	22.8063533058643	51.4135992873501	1.31671227430809
absent notochord	10.2691911224955	5.50446140510059	3.31171007851649	3.55725772405869	0.260728681848871
abnormal rhombomere morphology	22.6348376945153	33.5107967458289	2.51597545003503	14.5938442748689	0.0725615516942034
abnormal telencephalon development	208.666472153222	119.82993982352	24.7683235237741	77.569882696153	0.585411373414159
abnormal folding of telencephalic vesicles	4.80949073365611	22.1607333536929	0.171698235466073	3.80539926994776	0
small embryonic telencephalon	56.5061793239935	24.1857763470807	8.13955770358625	20.249400965984	0.177393878887641
abnormal motor neuron morphology	134.757950348329	106.306886062822	22.1834331955168	58.8186110972665	0.631298426460928
motor neuron degeneration	61.400600537074	14.0684986997411	6.28309537462918	32.4968879501619	0.989701956828755
decreased motor neuron number	65.0907596019679	73.4366228969859	8.03273442817113	21.9202044619248	0.692694914059321
abnormal motor neuron innervation pattern	22.0679005630808	10.9126210431217	2.41568487602237	3.97967015896624	0.139991777704727
convulsive seizures	68.5184717747214	87.6651898747589	39.1159467489897	62.228226875232	1.77283287215193
nonconvulsive seizures	21.6147143076001	35.3897726960483	0.0740142002124632	5.41951552555594	0.412562254246541
abnormal seizure response to pharmacological agent	49.9894365722054	29.5596449128753	5.61205079199293	7.60071177745367	0.984963230408755
sporadic seizures	36.6225551917285	13.848483707287	1.1193073793112	14.0598103087401	0.433621817378441
abnormal CNS glial cell morphology	Inf	89.0134379910544	63.3642005997827	178.183510380734	2.67887660145796
abnormal oligodendrocyte morphology	71.6694945242631	21.0514388562198	32.7128146349104	35.4000692601781	0.870568664595922
decreased oligodendrocyte progenitor number	13.7843743830911	11.6702365201615	9.48814055583697	14.1507080337868	2.04018685176774
abnormal spinal cord morphology	310.701139217984	161.464584523171	51.0326354567265	134.585045896407	0.492998519414074
decreased spinal cord size	21.5820659128699	6.31194579791613	7.12679020630715	3.61974252227849	0.0542811158281243
peripheral nervous system degeneration	3.25187131628119	39.3092418689429	7.22491320990536	9.48152452127229	2.58266297018153
abnormal somatic sensory system morphology	Inf	313.466489273748	95.0164554241933	209.449969458931	5.51873271249425
abnormal sensory ganglion morphology	222.180295646448	131.960000614634	42.5292766482644	79.0538009694157	1.1372347346287
abnormal dorsal root ganglion morphology	120.194460131146	86.8749971041238	25.0380314425343	50.1351198595115	1.39954114071964
disorganized dorsal root ganglion	0.248764280308765	10.9591218153046	1.2096590574327	8.1368385184237	1.46107304985737
fused dorsal root ganglion	27.3349367611326	10.1891751297632	5.75432763892793	5.1736382701471	0.0607259510872532
small dorsal root ganglion	15.675618844092	10.9895653833056	2.96283373491346	8.79429847009047	0.0118298295846596
abnormal sensory neuron morphology	313.386479339426	247.073378285574	78.2910956217952	162.095895371009	4.33288839581714
decreased sensory neuron number	114.156059831842	69.6086169562917	22.9471054012181	42.1228581332494	1.39152642817107
abnormal sensory neuron innervation pattern	36.4064829203553	65.6204231412704	8.52321848126168	23.261983567058	0.77681237723341
abnormal mechanoreceptor morphology	150.22449228365	99.026792097685	26.9411570304908	67.2933756038606	2.93533291778117
abnormal cutaneous/subcutaneous mechanoreceptor morphology	0	15.2223873011136	0.0351349740044341	0	0.129575990752901
abnormal Merkel's receptor morphology	0	4.11891876527283	0	0	0.00488133487541954
abnormal pacinian corpuscle morphology	0	5.71505562760553	0.187068324164885	0.0531418135598814	0.257683801199506
absent primary muscle spindle	7.21367864964234	1.95433747259086	0	0	0
absent secondary muscle spindle	7.21367864964234	1.95433747259086	0	0	0
partial loss of secondary muscle spindle	7.21367864964234	1.95433747259086	0	0	0
abnormal joint capsule morphology	9.19352427881013	4.76160784240885	6.47574309214025	9.81484361153623	0.602698933071945
absent golgi tendon organ	0	4.41995320942944	0.00738143734131846	0	0.053986710933305
abnormal chemoreceptor morphology	2.30609725855736	5.88655242387112	0.229807993547831	7.73770536886231	0.279562099719108
abnormal olfactory receptor morphology	14.4543583022404	0	4.87826973139004	10.544028614213	0
abnormal retinal photoreceptor morphology	170.314013107178	21.1602378269783	34.7799543332022	58.0024281808041	1.75085393555548
abnormal retinal rod cell morphology	68.8841440682406	9.09554998124379	18.6467896307914	22.4971496052144	0.469807123384714
abnormal retinal cone cell morphology	12.1887085096882	9.11385188391157	6.08970968211129	9.54362446253913	0.786033277240114
abnormal sympathetic system morphology	15.1487978065791	29.8589587794493	3.05814079186966	9.77302094403494	1.36381613765798
abnormal sympathetic ganglion morphology	19.5762928459648	20.1252685727362	1.93876818388699	10.5084855706225	1.00217961389133
paravertebral ganglia hyperplasia	3.9641095283608	0.536075495971683	1.44502941222361	0.20247098886277	0
prevertebral ganglia hyperplasia	3.9641095283608	0.536075495971683	1.44502941222361	0.20247098886277	0
abnormal superior cervical ganglion morphology	20.7082477998222	13.8406727741926	1.08004901950663	10.1949310951127	0.831671827000858
enlarged superior cervical ganglion	0	3.10795818317265	1.11508274815394	3.83239929567382	0.120072371779988
small superior cervical ganglion	7.33425075120539	9.63329240165862	0.0252116222275988	1.12742631307187	0.323089120333258
abnormal stellate ganglion morphology	1.31467674913469	5.16472476942094	0.0048399191822183	0.43496030661672	0.582199625355977
abnormal L4 dorsal root ganglion morphology	7.87705304807755	10.8598694927239	0	0.0275011829336536	0
small L4 dorsal root ganglion	5.2079388330685	11.4809403176096	0	0	0
abnormal L5 dorsal root ganglion morphology	14.39988526872	9.27288537507427	0.0407455769411829	2.17262294976397	0.0072285982207952
L5 dorsal root ganglion hypertrophy	0.0331747196109885	0.619043414545057	0	2.03189709213388	0.19049024502207
small L5 dorsal root ganglion	4.4738469173082	4.74021334948141	0	0.243442572952118	0.0388511936872545
abnormal sympathetic neuron morphology	8.94560034236462	19.3248348214926	3.62724237886737	7.20297585507707	0.664657555246261
abnormal adrenergic neuron morphology	0	7.22163363844928	0.184967045394337	0.17743436354505	0.053986710933305
abnormal parasympathetic system morphology	0.919275037450534	2.56127642385263	0	1.29244807891984	0
abnormal parasympathetic neuron morphology	3.01653428744746	0.187704278776339	0.553415011817073	0.853238448184692	0.461558182940249
abnormal cholinergic neuron morphology	0.718910804006043	11.2696048826623	0.0973674581121744	0.672022613224237	0.266417652956403
abnormal enteric nervous system morphology	39.5086677198179	27.2320880915495	5.67893007593898	5.62981364125098	0.332865984799607
abnormal enteric ganglia morphology	5.431946535546	16.4490594835846	1.16493331055192	3.39851192985116	0.833462689382074
abnormal enteric neuron morphology	15.1522318434762	36.4953108745193	4.25717459980256	4.11073787928684	0.12730864530784
absent enteric neurons	0.750552727810668	11.9747609813446	0.463508265232203	1.63305182321147	0.457448356904499
abnormal somatic motor system morphology	50.9655484694062	53.4136458372279	17.9099681281588	24.9555474593862	0.325576559860097
abnormal innervation pattern to muscle	32.3777687846216	38.3280241493965	1.55078920311041	7.16814741092062	0.120072371779988
abnormal neuromuscular synapse morphology	50.3412299521993	44.3521263222075	17.0805927143911	24.621352992991	0.488073649129406
failure of neuromuscular synapse presynaptic differentiation	0.317000001952942	4.12015682427508	1.49224156590971	1.47090232745257	0.0354660031536405
failure of neuromuscular synapse postsynaptic differentiation	4.03207841600715	2.22426650762862	2.81816355125417	3.31941919070503	0
abnormal cranial nerve morphology	91.6026893143596	139.886467900283	32.5531669929793	59.0010540645799	2.29201118594869
optic nerve atrophy	11.3348132094904	0.174371480986702	3.96442468427095	2.65482741907421	0.533127609570121
abnormal oculomotor nerve morphology	5.59773467735317	11.8046105140036	13.5858230892998	5.99526088042058	0.242765231359187
absent oculomotor nerve	4.08201442089409	10.0787163668232	8.48968602200276	2.50759624445296	0.0780340663959858
abnormal trochlear nerve morphology	1.89817459584601	7.47358722249061	12.3958103579827	3.28554611856817	0.255053384138224
absent trochlear nerve	3.61716212111629	6.96789581901821	12.3459673599422	3.73385041680758	0.0392924195960773
abnormal trigeminal nerve morphology	9.08869269719598	27.9360075963718	12.0238512794796	11.1302361148361	0.924615812100222
absent mandibular nerve	0	0.445765662327075	2.74477158157625	0.60854412031561	0.961276165826377
abnormal mandibular nerve branching	1.72120330705508	3.92234424987043	5.33312581626532	2.33577670407345	1.13227623177477
absent trigeminal nerve connections to hindbrain	0.845070855998398	1.12186446672141	2.2419919301165	0.392342627953519	0.799763771634769
abnormal abducens nerve morphology	9.90421134642816	0.710369528105792	1.46460993424909	3.45060174418564	0.0494285040273978
abnormal facial nerve morphology	18.1858957199874	33.5379706552839	12.7055337601519	7.52378060256991	1.60850481326069
abnormal vestibulocochlear nerve morphology	5.55771173104266	20.466727302993	1.33531587950466	0.614961036529249	0.0954350448200389
abnormal glossopharyngeal nerve morphology	8.93028548462983	27.6036056095046	5.78238728256095	8.34051177884947	0.281207962420841
abnormal vagus nerve morphology	7.04556375767221	22.4035842279573	6.82750393184858	8.6175346042455	0.539070339000476
abnormal accessory nerve morphology	4.66382226544541	0.719937010761544	0.126117615959617	1.97478615620396	0
abnormal hypoglossal nerve morphology	18.8326304580801	12.9560855075078	6.29724165312162	7.96415142683647	0.409069295381243
abnormal spinal nerve morphology	118.104389325553	82.9368544952966	28.3073187500414	38.8993545114341	4.00086478243822
abnormal phrenic nerve morphology	27.8310728698182	13.34880264527	13.2633101674595	13.164331101348	0.495503595113925
absent phrenic nerve	0	7.52070810193666	0.0162722562353821	0.101063848524602	0.0794441537267456
defasiculated phrenic nerve	0.845070855998398	1.12186446672141	2.2419919301165	0.392342627953519	0.799763771634769
abnormal cranial ganglia morphology	86.8141612440505	89.5224077175292	11.3990437978739	29.8737728537553	0.175752498269611
abnormal geniculate ganglion morphology	1.04387691099195	7.40473061043867	0.425893083380327	0.480112636613712	0.020090145801747
small geniculate ganglion	0.057089009590054	11.5120537513819	0.526175851221359	0.887073324158342	0.0758758073242975
abnormal petrosal ganglion morphology	0.0302788913279863	8.61461369671242	0.0332888686196758	0.558861021789303	0.312914848978052
small petrosal ganglion	0.138831180018172	12.4316673040555	0.0892397561220973	0.994542186022319	0.59819718933729
abnormal nodose ganglion morphology	0.0044726043613499	10.1234226265927	0.0642281141973716	0.654602871648413	0.360340256827638
small nodose ganglion	0.375671157791498	8.29624248834983	0.029872393374379	0.636249517806002	0.527705719495171
abnormal trigeminal ganglion morphology	28.1627593178643	43.0260473944756	2.59971499214643	16.8853291296692	0
small trigeminal ganglion	0	21.8279408297385	0.568747017963576	3.97825641597052	0
enlarged trigeminal ganglion	16.0079471515844	0.157066877171881	7.53658749871055	8.28567119125794	0
abnormal glossopharyngeal ganglion morphology	0.142674312692259	26.6942643897305	0.737619698698629	3.03622966503516	0.0290381179927263
abnormal superior glossopharyngeal ganglion morphology	0.152651263485766	10.5661025009776	0.25158365376692	0.606092826708613	0.0448644765263892
small superior glossopharyngeal ganglion	0.410950352270876	4.3434115892331	0.352654797702911	0.624927448272413	0
abnormal vagus ganglion morphology	5.22071424760654	24.9998126838976	2.61416259262111	2.53761979022026	0.121756511795253
abnormal superior vagus ganglion morphology	0.470410572119456	9.88304501914473	1.3774648175288	0.676298694557656	0.393587165108069
small superior vagus ganglion	3.93657817509176	5.74398557758201	0.205739341230961	0.342866485693762	0
abnormal Schwann cell morphology	20.2996161448961	36.855987173439	6.313952492554	16.9028384195637	0.317222724834189
decreased Schwann cell number	2.28100188185864	11.5007849846612	1.07205111392203	1.20043761710686	0.188485449188446
absent Schwann cell precursors	18.7441085587589	1.34818639682859	3.34686208562382	4.71467846709312	0.0794441537267456
small gonad	Inf	73.2249952807203	86.7218351873113	163.102443218912	3.64501374746509
absent gametes	232.920563682925	30.6697610145008	34.9802864774212	85.5731124737301	1.99885955904717
abnormal female reproductive system morphology	Inf	166.819659448487	84.27309529197	179.512726530946	4.48156968950955
abnormal uterus morphology	84.9671212022875	123.455291752279	43.4216243857375	74.0540525901921	2.99434286690603
uterus hypoplasia	4.92441591699199	16.4687531012624	4.3323598205137	5.39494993510612	0.120072371779988
dilated uterus	1.28854571303422	4.40731859612861	9.04947578479362	2.35107483452593	1.86940220309494
abnormal gametes	Inf	64.5652653062902	65.0825350637126	171.250244163164	3.37017072116359
abnormal oocyte morphology	133.899377961546	9.06538405584092	18.1011970514467	37.9190076617353	1.88666151994947
abnormal ovary morphology	215.808550364736	78.032190650701	36.8212646359341	91.1814276013008	3.18691073632407
small ovary	96.349211518888	19.9696594310948	17.4532679200259	27.9030388753404	2.02458549638716
ovary hyperplasia	10.0838257952494	1.78105767891063	0.860378633292768	0.983039148173748	0.378635440770059
impaired ovarian folliculogenesis	17.8793830734872	9.13105930707304	7.18247922017202	5.28956353506642	1.60492197338758
abnormal ovarian folliculogenesis	45.988680206512	18.8121283220554	23.8606138791001	21.842239670959	1.34632457934873
abnormal ovarian follicle morphology	157.845706608692	42.1818081516557	33.6152103154065	61.0363280690209	5.0850815495502
absent mature ovarian follicles	16.6898830094708	10.8264861214352	11.6479140443923	6.27505509999149	0.399902205442457
impaired luteal cell differentiation	0.412559704135285	5.3062898164385	1.80758170777858	2.4397585793182	1.57050267405745
absent corpus luteum	42.6475444451679	13.0808790565181	18.0781103764941	19.696642116824	3.37545278936114
abnormal uterine cervix morphology	4.90901319193701	6.97026784237826	2.16750530152343	2.00528676915288	1.39359781399776
dilated uterine cervix	6.89197470705621	15.083054471439	4.27769382049853	4.92599762252378	0.368763972146785
abnormal uterine cervix epithelium morphology	7.20261131916951	1.29441808815827	0.280911718473686	0.182783119680813	0.225829291671801
abnormal uterine cervix squamous epithelium morphology	16.5103634317898	0.695496889991436	1.26940030540291	1.16488336639323	0.0627645060108832
abnormal vagina morphology	23.6201061619851	70.0865548822971	22.6153899283275	30.2677334101789	1.66003179199046
abnormal vagina epithelium morphology	3.29651656052238	6.00323347014883	2.84306934275502	4.15569001647065	0.74650050119604
abnormal vagina orifice morphology	14.7040147483225	53.240530910222	20.1559878716111	15.3100619384176	1.53959067871089
constricted vagina orifice	13.2840319283154	0.196143338482379	2.53455396242098	2.32793566199172	0.0794441537267456
vagina atresia	14.9794230545656	29.5603477239671	19.9721933955227	21.0747415843968	0.933078513869512
abnormal testis morphology	Inf	136.88446591543	89.1390731019757	215.091705009666	2.76737434106056
small testis	Inf	65.7275517774663	69.2657551883804	144.381205424903	3.7947939396385
enlarged testis	30.4622965884755	30.6707026737143	16.6397148154011	15.4902268226663	0.174775909784004
testicular hyperplasia	38.9394997628359	9.26520981717667	8.26605374136794	12.9915053589759	0.611258442543028
Leydig cell hyperplasia	39.4211244314833	8.18644325839705	6.42509447175968	11.8245557502051	0.861491923737485
small seminiferous tubules	88.1621490308238	12.9476721982531	19.9391628327804	48.5779941251695	0.662189928296628
seminiferous tubule degeneration	106.271778807644	17.1715469904428	14.5248525024024	50.7781432356714	0.161178109839591
arrest of spermatogenesis	164.582238746409	21.0418391925937	23.9915408477557	45.2362183506989	0.880241230164036
abnormal spermatogenesis	Inf	102.202405759978	97.6627698149126	231.093123323396	3.37383511077539
small seminal vesicle	52.1681440417042	7.04881461698864	4.52271735772987	13.5150672145053	0.767736243014533
abnormal prostate gland morphology	75.990631870303	32.6711170498073	7.12014665048116	27.3754812938466	0.294483035036733
absent prostate gland	0.00798557686918639	4.38477272193638	0	0.143900321508958	0.683889784141773
abnormal prostate gland anterior lobe morphology	2.52889137384639	8.54414854362127	1.68725395220744	7.86712870149925	0.386625104418549
prostate gland epithelial hyperplasia	29.0308231251455	3.43864669464583	7.02973729093637	15.5366293816127	0.190653268522789
abnormal prostate gland epithelium morphology	53.4645164920788	5.24185181357159	7.38928723943435	22.7630537709605	0.22394599884361
abnormal bulbourethral gland morphology	8.92904096694244	14.8220693942365	0.940645130000494	4.14521393338539	0.816296077775234
bulbourethral gland hyperplasia	2.12402368330101	2.7484194754603	0	1.96751342037654	0.0627424483224299
abnormal lung morphology	Inf	Inf	176.320772422747	Inf	1.71585664538094
abnormal lung development	125.059153281628	211.253693053449	41.4039262126472	77.3226842714493	0.053986710933305
atelectasis	81.3149885089866	92.0177719440854	41.0876397972822	68.0074741553701	0.784134283012156
pulmonary hypoplasia	6.59164358577515	79.4429179298311	0.653331772086712	7.53259436072569	0.297632028234675
