FLDnotSvA_01.bed	SnotVFA_01.bed	VandA_01.bed	VandSFnotA_01.bed	VnotSFA_01.bed
insensitivity to growth hormone	0	4.41995320942944	0.100815504992279	0.00621655175682981	0
increased pancreatic islet cell adenoma incidence	15.3628410133341	2.04456804881473	0.238459622095137	1.41806091266518	0
abnormal parathyroid gland physiology	3.36364441662992	4.067686397172	9.07505560296652	4.10480243486688	0.337092887658552
increased activity of parathyroid	3.58501303624085	4.62429494812952	9.59975285551757	3.22558806932104	0.247608793675922
decreased activity of parathyroid	0.0498534136365116	0	0	2.09403896448972	0.334287193064447
decreased susceptibility to induced choroidal neovascularization	13.8798777771067	3.01425626117622	3.78337030278987	19.9173249904372	0
herniated seminal vesicle	3.13695448868251	1.39269204810491	0.816386909246307	4.87573742866798	0.0539867109333049
decreased susceptibility to induced arthritis	94.1412789518793	7.66543706956459	35.0978196140155	100	1.40985570128076
abnormal carotid body morphology	0	0.736371499063112	0.216287168534506	1.90994937480343	0
abnormal carotid body physiology	12.2863451144686	0.0167367331032121	1.39322860642047	5.31103483381793	0
abnormal glycerol level	29.3127342982558	11.376592554176	11.2206251028456	14.0374111454868	2.84096574460777
increased glycerol level	25.6022627362684	5.41545080656907	5.94342499246581	7.62561988778621	2.27188963862134
decreased circulating glycerol level	17.9150506874324	5.03452892345147	9.0749958024385	7.95186580008238	0.691699763021154
increased circulating glycerol level	9.50839650005845	2.22213795081101	5.76498534495114	4.80972816395059	1.98758208072207
abnormal neurotransmitter uptake	15.6530152379076	7.29929092109295	0.862816055889267	4.01778959817673	0
sirenomelia	4.12208822340669	8.65409212209142	5.31735635385019	8.45582803314445	0.0559409258262182
renal hypoplasia	40.4647624807896	59.1894361356145	12.401089214491	14.104477264689	0.114393259179575
decreased tumor growth/size	100	47.7400735385778	55.060538856895	100	2.65892324909572
altered tumor morphology	100	68.9581064403019	100	100	5.89030394323588
abnormal intestinal goblet cell morphology	100	21.7263985846095	20.6861371720642	63.4514281761289	0.9815495759027
enlarged pancreas	15.3055128135719	7.56777243495619	3.23725750016845	5.9921176883608	0.224728722331136
absent olfactory bulb	3.82621636407991	8.15986364247076	0.870755837496043	7.17373978221565	0.171980998339261
abnormal parotid gland morphology	14.6442654105357	8.17997494104088	12.1608659962515	22.3764890503913	6.13554568816681
abnormal keratinocyte physiology	100	33.3064890441006	45.4610139288793	68.7783414142398	0.324962009676354
erythroderma	0	0.211564037519341	2.54531431799166	3.95588197067413	0.640746005536135
decreased susceptibility to induced retinal damage	0.37906508521613	1.13870038424337	0.803444662001017	0.534031084290121	0.101095969846354
absent tail	5.62686321793354	4.18143416279414	4.39563430306691	5.74708086671999	0.438849810072062
abnormal circulating ketone body level	35.6810123804202	58.3057334299122	12.252498927234	19.6182923759292	0.40636302748034
decreased circulating ketone body level	24.8238056826907	7.86818806840254	6.96020917432933	6.2913958226635	0
increased fear-related response	0.112260603325767	0	1.87806725138966	0.0324754257648535	1.66093981677651
decreased fear-related response	1.20308486915534	10.2943614277426	3.29687676357878	0.68521322296493	0.134306909985852
abnormal response to novel object	10.3446679020686	6.34991260338242	0.841633091419562	3.27646074960296	0.673467342545457
abnormal response to novel odor	6.0918283668317	0	1.21875193962816	3.01647709038425	0
abnormal single cell response	20.5482964024715	0.679932406024071	0.0321198625996044	2.74695394534808	0.534549814090189
abnormal single cell response threshold	18.1572599149798	0.342399276689125	1.06565265821852	2.51150468872339	0.40166940171276
increased single cell response threshold	12.5785893936164	1.34775583630628	0.699853390468606	1.33745388044913	0
decreased single cell response threshold	7.13138096441719	0.0161687649475108	0.701209585733506	1.66082316561896	0.881545932483179
decreased single cell response intensity	1.75874876795666	0.568892911237363	0.349850527157067	2.52531008434833	0.248061051844922
abnormal summary potential	24.4291812697355	0.206960489721092	0.378871038801375	4.04015296696798	0.0196814213225811
abnormal nerve fiber response	0	4.5626572081472	0	0.0960319819270404	0.297632028234675
abnormal nerve fiber response intensity	0.0132541234662633	5.57740085034602	0	0.0500509243161545	0.128676818078174
decreased nerve fiber response intensity	0	1.50480757515802	0	0.00621655175682981	0.157808467879474
decreased nerve fiber response threshold	0.202541251638351	4.22619333150095	0	0.0681675483384018	0
abnormal channel response	1.66733456433331	13.8408714670409	1.18646049796209	3.33439852898958	0.0410383860848084
abnormal channel response intensity	0	3.35487008441095	3.53109881848995	1.83957016819549	0.807967386200837
decreased channel response intensity	0	1.90667066686167	0.775963009056986	0.44346857768647	0.26943752994519
increased channel response threshold	0	2.45263261861244	1.01799850942981	0.17743436354505	0.514233955897278
abnormal voluntary movement	100	100	100	100	3.56490310897257
abnormal involuntary movement	100	100	100	100	1.56042194779861
parathyroid gland hyperplasia	10.7750862808054	0	0	2.18541393270492	0
parathyroid hypoplasia	21.5177188124074	9.17354040659911	8.02639795859431	13.340110398866	0
increased parathyroid adenoma incidence	10.7750862808054	0	0	2.18541393270492	0
increased thyroid adenoma incidence	17.7572551309107	0.334577146557008	3.28697729700723	9.69230887201221	0.245884907861871
insensitivity to parathyroid hormone	7.87543822020162	0.168251325162194	0	2.61111319540877	0.322682510709561
thyroid gland hyperplasia	3.84020668642623	0.120528423836356	1.45716394263856	6.84613290416745	0.452597601249915
thyroid hypoplasia	0.971951239684764	4.36128463641675	0.927837536341942	4.10563412574332	0.268265642772528
iodide oxidation defect	0	0	0.122873788494487	0.566113309658376	0
increased activity of thyroid	0	0.263831618921889	0.798639963447531	1.59340685744895	0.463919876185533
decreased activity of thyroid	3.79237228341706	9.71793890812972	4.09031072765686	7.73554346221551	0.223001328450412
thyroid inflammation	0.146840875358314	1.6015604565719	0.782822049834055	6.61904831110239	0.484079597555552
increased prolactinoma incidence	20.9657968610951	0	1.19652199998262	10.9575922710176	0
abnormal ovary physiology	15.0442454201856	6.3487919833152	2.15650067669636	8.12024236460083	1.54043661831865
abnormal circulating dihydrotestosterone level	0	0.886723375974664	0.27822641578707	0.0795430593004028	0.105121087676045
increased circulating dihydrotestosterone level	0	2.00714558139755	0.662884607886379	0.112134838762573	0.2303842143759
decreased circulating dihydrotestosterone level	0	0	0	0.0854603358613978	0
abnormal labium morphology	0	0.0964377270882555	0.0115173067860088	0	0.662312127335828
small vulva	1.06100038346527	9.74651145374057	0	0	0
enlarged clitoris	0	0.816676552627148	0.0508331580195908	0.00144800357686206	1.59412262152121
abnormal vagina development	0.133553835405503	4.61595773304342	3.46339356432529	0.729048982094558	1.17795611617911
blind vagina	0.0662718713431935	6.84903688363481	0.0635179911142847	0.170383328612457	0.183854250637338
absent vagina	2.44710953415043	24.1129468301761	0.316701464114575	0.678944145766242	0.0290151486729673
hydrometrocolpos	5.08195331209859	3.6033081243774	8.51326586342444	6.51312930408865	0.182857947987776
imperforate hymen	0.227013222848155	1.0814792981375	6.54191914261832	0.127768810605131	0.0517414663937516
vaginal inflammation	4.78886907710098	7.79647712019232	0.221237518174605	1.86347176191391	0.0106745809381173
abnormal vascular endothelial cell development	78.1417797614707	21.4424041752073	26.1234024050176	54.2732699690534	0.573310858077204
abnormal vascular endothelial cell differentiation	6.65771098859086	21.9526178793524	10.7805568893788	6.54193992957415	0.233049998980536
abnormal vascular endothelial cell migration	17.0599457218494	4.81553381912429	13.494548848084	19.0886783781119	0.398691512600977
increased alcohol consumption	2.8313934098147	11.5553450038748	2.67188367343488	4.20365699002232	0.216111194412263
decreased alcohol consumption	10.0347717784833	0.0562992597865824	0.82804564766875	5.32768310991873	0.927267791224909
abnormal pulmonary pressure	25.2070606626308	0.940159020972617	3.25456744598455	10.642938876204	0.018099337303316
pulmonary hypertension	21.2946105946887	1.11712417706086	2.89104879734832	10.0655396676896	0.0254936151760996
short perineum	0.556295674267222	1.05713508256123	0	0.39601983121003	0.0347851026805167
abnormal foreskin morphology	8.07624164091776	1.83154178179989	1.21897775608381	2.16684253401125	0.150151293149771
phimosis	15.6489647720878	0.0020992284321884	7.60935105066611	1.29564423340465	0
absent vas deferens	5.13751343278132	12.9920468600292	0.407164197455083	9.26887106919124	0.0209817335709336
absent uterus	1.82377549659779	12.6069355700427	1.01397577577373	7.85497573293681	0.0120675142782088
osteoarthritis	34.8153268020878	13.92920367828	2.91712383528606	9.87320028406803	0.567252019933547
rheumatoid arthritis	29.6153025179526	1.75320696730298	21.132061926242	30.2185472283755	1.81144132292321
abnormal pancreatic beta cell physiology	100	93.4971272103673	49.5288186363839	66.3046242760038	4.21117109095189
abnormal pancreatic alpha cell physiology	0.0568452515324251	14.6760060018872	1.38896676851461	0.118109474377588	0.568183241813407
abnormal insulin secretion	100	100	44.5938969084617	66.8942902231444	2.8290518592046
abnormal glucagon secretion	0.085413118280551	12.4320604556126	1.6025384791525	0.143783847093955	0.47752066648068
abnormal cell adhesion	100	48.5154903984612	64.4299631800743	76.1031082265038	2.99802136110708
abnormal fetal cardiomyocyte proliferation	66.159612404803	32.4767500372335	13.0600696751732	49.2591724758311	0.971170907755075
uterus atresia	7.7105046202269	2.53473583349372	2.463917305716	0.372283743452473	0
increased uterus leiomyoma incidence	8.21948417568188	0.903540753952616	1.09230663117674	4.68822644063957	0.16557545821835
abnormal uterus development	11.7835126884372	10.4958114336448	3.9683488328641	1.70693731819291	0.684248328169891
abnormal oviduct morphology	21.6147939578123	14.9351431234311	0.938358723523886	8.34446635396184	0.437763505740826
absent oviduct	0	5.69833271241843	0.227024065485561	3.5832610874071	0.147471732127816
oviduct hypoplasia	2.85343213747221	1.2552382874192	0	0.907838156616632	0.158876319596704
absent ovary	0.273275923864638	2.19857549129802	0.0631747595274081	0.975786025993261	0.302666927425386
ovarian carcinoma	0.686440432454361	2.51150909001146	9.40781713140505	3.79103132872342	4.60258888588999
increased fibroma incidence	11.7605453934175	3.30420944031117	6.06610127170596	5.342305527398	0.140324876483287
abnormal ovary development	43.0175582333352	2.89681217091325	0.0363964017749657	2.42678462987091	0.101093073248562
bifid ureter	1.29649057187422	13.5221254305042	0.110604443571845	0.173333835435009	0
large ureter	0.619820489169275	2.85816873139149	0.237051242605023	0.494434448665712	0
dilated ureter	4.31153488663806	24.0335368785272	0.665239960190681	2.74574480996901	0.136823561876048
ureter obstruction	4.08855678316015	0.713088274761922	1.80119545052162	2.03955517392849	0.362937015531703
ureter stenosis	0.407875772593992	5.26793402723058	0.795339358135954	0.652878359748714	0.190365266424518
abnormal ureter physiology	3.00020349637313	19.5468249837914	1.96655747509472	1.82665699238131	0.157808467879474
ureteral reflux	0.116795809131318	13.138690279202	2.12125967220322	0.244874988219922	0.105393989109355
urethra atresia	2.10885954502203	16.6851594515037	1.96670225146776	1.8303382010654	0.181406216528318
epididymal cyst	1.30496814774192	1.25004234762531	1.3036693909002	0.340603535697811	0.756222680196112
epididymal inflammation	1.36924436970663	0.178750854492111	0.462941231206381	0	0.0919751492876878
increased epididymal cystadenoma incidence	3.6928186148924	0.368825843675075	1.08938146437831	1.48785203502918	0.168286081873248
large penis	0	0.168251325162194	1.11508274815394	0.182783119680813	0.961276165826377
ectopic kidney	0	1.50859190115943	0.101443933928252	1.13472228024472	0.3220207583525
renal hamartoma	15.5954023207263	0.499762779665985	3.67219597079229	1.20405824398233	0
single kidney	9.05171334816511	50.321621894774	2.96196431027999	1.90153331762413	0.108843007272598
fused kidneys	5.05651557554863	12.2996771458355	1.94832911604829	2.25839595074971	0.0630696570712313
kidney failure	91.1939275150368	27.2967226347579	18.9766175025174	51.5934942952017	0.512824597865755
abnormal prostate gland physiology	29.1061087937443	0.285155484065715	4.04331177816405	6.77338041700656	0.0937744213893148
prostate gland inflammation	0.244184566608039	0.849349542715745	0.129258369362282	0.175741495194271	0.187547801341752
small scrotum	0	0.410842732406477	0.189836676898819	1.51850726337799	0.221522958110261
scrotum hypoplasia	0	0.445765662327075	0.0645208809762274	0	0.322682510709561
abnormal kidney medulla development	6.9650226377441	8.43354754899546	2.47038048456809	2.70797140641679	0
urinary bladder hypoplasia	0	0.386850003685017	0.107932995743979	1.10103634665675	0
abnormal urine color	14.7531952016833	3.92471972593689	6.78513048311722	4.96857374926875	0
oliguria	13.9723773381806	8.08670980602494	7.93132558446294	14.176364603489	1.65689934709933
ischuria	6.03632880134943	6.19877377013252	5.72604243892956	4.77807351006634	0.125164421190807
anuria	38.0167003255716	0.717070046508809	4.68184705848424	4.31552090129604	0.0532239876904341
kidney medulla hypoplasia	0.0196399284268107	0.923631788009634	0.00513806441195919	0	0.296180798733464
abnormal leukocyte tethering or rolling	73.8858356272043	8.2472784594032	22.6848562673516	63.1731927167095	0.386745154870716
abnormal leukocyte adhesion	68.1120073418641	5.68809269834704	17.155750569217	86.9572539600982	1.18258703583059
abnormal urothelium morphology	32.8232323572193	24.1188659934752	7.05325157234467	7.08048339989438	0.359698536477814
nervous system phenotype	100	100	100	100	18.5027096275674
abnormal nervous system morphology	100	100	100	100	13.4741491833352
abnormal nervous system physiology	100	100	100	100	11.3092659369417
abnormal glial cell morphology	100	100	94.7543183424299	100	2.49659057192846
abnormal synaptic transmission	100	100	37.9417016733544	100	0.568183241813407
cochlear ganglion hypoplasia	29.1847333743562	0.00144066549689176	0.505397305062619	1.14863943592365	0
abnormal response/metabolism to endogenous compounds	43.9167941399072	35.2119394883844	46.7140979236832	50.8121475801753	1.38653753713281
abnormal response to vitamins	7.49563034709915	18.9006025470069	3.00423123358661	10.6390863279063	0
small lung	43.8998965300272	100	12.3794775845081	34.2912741791892	0.586684272387097
absent seminal vesicle	1.88631737758811	3.71119076218939	0.106518782083316	3.40909349707964	0.176854452892752
spleen atrophy	32.4188040939411	9.45375673346894	6.84932869555321	16.4628595360141	0.386745154870716
thymus atrophy	91.7274300833131	29.9004495759062	21.324518322379	52.3918437532684	0.312914848978052
increased pancreatic beta cell number	14.6991614710666	1.78741246148841	5.12869618731443	14.5005627398036	1.69963525501299
muscle fatigue	31.1716472954349	14.9780837359431	1.25763635088583	2.8157322646577	0.28658706891777
absent oligodendrocytes	3.13266714887671	6.75154769622545	10.4679859997242	4.61554360430898	1.97090263399135
abnormal radial glial cell morphology	17.1005967724476	29.6510929286271	7.34582529506523	18.2291205849324	0.475737263053776
decreased heart right ventricle size	7.06725316032729	5.16437600476585	1.68012699935053	6.13503376095201	0.197652752928271
abnormal axon outgrowth	38.9083039929206	89.5247950536399	5.20216543963112	10.8630347889227	0
decreased skin turgor	3.41895850257741	5.65017575051969	6.91907962212434	4.27185957372653	0.476834706371483
absent pancreas	0	0.285883524930355	0.680703721301828	0.590445582026637	0.322682510709561
abnormal erythrocyte physiology	100	0.132391609284052	12.5602851292505	100	0
abnormal erythrocyte osmotic lysis	85.7624840009766	0.279445867053551	7.58144946639615	66.2066797786303	0
abnormal capillary morphology	100	64.853683506324	62.6160630954961	100	0.864684032990417
abnormal lymph circulation	15.5583871882466	13.195039834014	6.16243320840388	11.4582742825945	0.0267174056286683
chylothorax	2.4991962008293	14.8397275922926	7.74449046651682	5.07623709284053	0.037135182099409
abnormal locus ceruleus morphology	0	1.18682564366098	0.313854263690785	0.75025297520443	0.218927664959439
abnormal long bone epiphyseal plate proliferative zone	46.6519573464125	80.1258036738455	11.8873452812182	25.905951062906	0
abnormal thermosensation	1.68758281588117	0.293888906157093	0	0	0
ocular pterygium	0	1.93554266148102	1.87083423243445	0.317821129613519	0.758610218770157
endophthalmitis	0	1.93554266148102	1.87083423243445	0.317821129613519	0.758610218770157
impaired sperm capacitation	20.0575492263738	0.791163268774228	3.94157772026746	11.194975592662	0
hemangiosarcoma	49.0337010677582	27.3728505853911	12.1714955428477	24.0717444747114	0.402988537332223
abnormal periodontal ligament morphology	0.20059883613187	18.5698519348945	0.343936970618882	0.038464111045789	0
periodontal ligament hypercellularity	0	6.14353852750536	0	0	0.0119952630394003
dilated renal glomerular capsule	13.2534238697785	13.2581675666291	0.533084497699159	3.64457927200074	0.209931774137986
abnormal eyelid aperture	52.0757199458314	16.918956750603	15.3641008415502	38.7288782587131	1.02714924613145
abnormal ureter development	10.3261818875185	21.8884745781196	2.97433062319202	3.16386885527612	0
oxidative stress	100	19.5218502222555	30.3703396142169	58.2585969330991	2.83990789578126
kidney cysts	90.4390281407736	100	23.37416056691	44.8670660931717	0.0659628296739584
abnormal ear lobe morphology	7.59583122487699	0.809275005295027	0.86360594593525	1.00855957320673	0.0518164386633938
ear lobe hypoplasia	7.98909322147117	1.03003054174581	0.687818352797482	1.05472459668887	0.0131544497116029
abnormal inferior olivary complex morphology	0.575788547644637	11.6913969503524	0.0291224008165976	0	0.237487847068391
abnormal cardiac ganglion morphology	0.83351386024617	0.0251598892722249	0	0.0640326181698642	0.0290151486729673
abnormal eye muscle morphology	0.394515013051909	18.854314221053	0.221958670698285	2.95234047782987	0.485069928151613
abnormal intraocular muscle morphology	0.741182273446179	10.9727570078026	0.382382597151492	1.42887832436587	0.31695171536657
abnormal glial cell physiology	97.5813637893249	25.9436237258474	33.2467099035845	60.629272583915	2.5210164194749
abnormal microglial cell physiology	64.8106141261143	3.23100698345702	29.8887244843773	48.6755134858808	1.64280080207237
xanthoma	12.8889946098809	8.96373107954345	4.60527067573528	6.65306458496563	0.0887699488508052
abnormal blastocyst hatching	78.9227066584272	4.20314374370736	6.30255773423806	22.2000283797402	0.310476085434544
failure of blastocyst to hatch from the zona pellucida	70.5652296733863	2.1582187859256	7.12195614570554	19.1577988341856	0.420612084639931
delayed blastocyst hatching from the zona pellucida	20.4918855850312	6.48159968213186	4.56794387327975	1.40458001085302	1.81281248770841
abnormal zona pellucida morphology	2.86840495665221	2.11359657142742	0.3659091050029	5.13279144115221	0.0191455680268767
absent zona pellucida	0.379767879691039	2.1232096356839	1.8815239341707	1.39567970607558	0.00515032689360539
abnormal male reproductive system physiology	100	100	100	100	1.82769523641836
abnormal female reproductive system physiology	100	100	100	100	9.35413167122414
abnormal oviduct transport	16.2274598264663	5.19516165018144	0.822301868631418	2.23855800379809	0.628036986446456
elevated level of mitotic sister chromatid exchange	29.3538297752628	0	2.954202584516	4.12938765889105	0.0404221328890125
abnormal chromosome morphology	98.2626084748603	0.809774836573582	7.61424546695832	26.0612028059884	0.891311762146661
abnormal vestibulocochlear ganglion morphology	1.18681798839057	16.376420377434	0	0.0528798205163755	0
abnormal hair follicle development	100	41.2846791506991	25.8952365814923	44.538434876908	0.865173770183406
abnormal hypodermis morphology	100	78.0255221835886	44.8136738361122	59.3700995949092	1.28400121171924
abnormal cell nucleus count	23.0033599525668	3.74837001756819	3.84546374757026	14.2803911561715	0.663657584471861
increased cell nucleus count	23.7434545265029	1.22802174074578	3.19370462362738	13.8956121076043	0.861337560805954
binucleate	7.5883090382745	0.662631020387208	1.85648182504905	6.06818201064997	0.532359950009007
abnormal physiological neovascularization	44.9348776423481	6.66422260917337	14.5886611802747	46.8925042114173	0.407290898883585
pathological neovascularization	100	56.5659846061026	61.6652995446658	95.6452380131671	1.61572583960567
absent platelets	0.501971440995191	0.21335738128258	0	5.17281355573562	0.0485181324283127
pallor	100	49.9305968644875	76.3765792874635	100	1.71473572739449
maternal effect	88.1495299780243	15.6234127994652	7.80571084049374	32.9473141465325	0.655421655018356
abnormal pericyte morphology	24.1164652261045	14.2551325746782	10.9096688235538	42.1451237312621	1.13776346683547
abnormal neural tube closure	100	100	72.7864813010487	100	0.209965375985593
increased tumor growth/size	60.6893238181591	22.1978986373743	66.3608240632398	66.4423279842085	4.87576325286511
absent ureter	10.802448003588	34.7881556847237	5.73652471468169	10.3257433798176	0.0553109298962121
abnormal long bone morphology	100	100	86.956165484941	100	2.06867829322791
increased susceptibility to induced arthritis	32.43030219829	14.8192597660244	38.7354055222698	47.198769253409	1.29388509779036
increased autoantibody level	100	20.7680581402147	100	100	11.6643793773315
decreased autoantibody level	5.60749472642876	0.501189970825598	19.0091533733086	26.1386866596381	6.39468569459499
abnormal retinal layer morphology	100	100	69.7853857804467	100	2.53202150901271
abnormal retinal photoreceptor layer morphology	100	31.5463380336705	39.5753131532464	72.370616274138	2.86432950234368
abnormal photoreceptor outer segment morphology	87.4287041468527	6.36221276027956	18.3867776804628	27.0691266411358	2.23060780040637
abnormal photoreceptor inner segment morphology	39.9396429877129	1.5745238033722	5.79524137646931	8.84732699243023	1.70668145339942
abnormal retinal outer nuclear layer morphology	100	30.3699123892827	34.0207551854699	41.4444011752102	0.949160094091062
abnormal retinal outer plexiform layer morphology	15.6732328272621	27.7103350946725	11.0345011091583	8.79911975573056	0.276648539785625
abnormal retinal inner nuclear layer morphology	39.719315332106	55.9015402218891	13.6818152668199	17.7858907440499	0.77681237723341
abnormal retinal inner plexiform layer morphology	31.9668901974435	9.2864334689289	9.02941313243502	13.8605313978959	1.29919337698072
cup-shaped ears	0.0567326751115207	8.36275776997842	0.0194445122475569	5.37666703005238	0
fusion of middle ear ossicles	0.00543044065826687	2.44176797374042	0.304462170502595	0.643500902906234	0.116331757437842
narrow head	7.82083103589139	5.24248163091013	11.6950185103001	4.56634559118727	0
abnormal facial morphology	100	100	100	100	4.2307572347307
abnormal orofacial morphology	100	100	81.8960315870292	100	3.77693993549638
abnormal mucosal lining of the mouth	3.3363279555904	8.19411764792576	4.01157189837088	0.255489763156825	0.799388795849322
mouth mucosal ulceration	0.636874679634275	0.708872443743202	0	0	0.134460743154376
increased mouth tumor incidence	41.1381883264249	18.7056573489218	15.6274929384994	15.8172840555001	0.218301768826687
oral leukoplakia	0.00213512549027926	1.23380654952968	0.0165316751830751	0.205446803616162	0
oral papilloma	11.6396934079058	3.05741081799846	5.66128309150771	3.10230562009835	0.263584024379032
abnormal palate morphology	100	100	32.3319175961219	88.506873192346	2.42512862634183
abnormal hard palate morphology	8.67321712194237	65.8701508407276	7.04946531622342	11.5199952334478	1.49299969176256
high palate	0	2.35152443371852	0.58294601241396	0	0.842390866464917
short palate	0	22.1978986373743	0	0.301971108663572	1.07532858550584
arched palate	0	0.445765662327075	1.85720173571265	0.812719372227608	0.961276165826377
abnormal immune organ physiology	100	27.1038153822021	100	100	7.0513594302194
abnormal thymus physiology	100	22.9694123557713	84.5267739360965	100	5.46919652244342
abnormal lip morphology	4.63240133189188	45.9545991553543	3.02341384016549	11.1940266837982	0.491407750813662
everted lip	0	0	0.00577495384144964	0	0
thin lip	10.8176152532518	0.0268934419794635	0.344660128350886	2.13477443829798	0.850987687572141
lip tumor	5.6234073970786	6.34312850946524	0.923885447442023	2.17771625094115	0.139100923686424
short lip	0.402078739118022	3.41530590934046	0.136567375116548	1.98923940790243	0.331758688139342
premature aging	52.337081764398	11.7139019609277	5.87728023630695	18.0213394944438	1.53520906981211
abnormal imprinting	41.8793762281729	1.25974239630792	2.61416259262111	1.5659296640959	0.753898784179829
osteosarcoma	19.7717409813378	25.1317759564108	5.74607015358776	5.61935266499669	0.984707333189974
absent CD4-positive T cells	25.949908204177	2.45121637359478	16.4315990286062	45.0805580682539	1.20320920303495
abnormal major salivary gland morphology	18.5450230167005	28.5250779625742	6.87267675049028	14.4378370345784	2.64786437033103
abnormal submandibular gland morphology	2.91682820183814	30.7832075942902	3.48739070629532	3.40819308534384	1.48181234162031
delayed somite formation	30.9624837146644	1.46614154179496	2.34202078715041	20.604154226942	0.0500493725862772
abnormal bone structure	100	100	100	100	10.6654561229898
abnormal compact bone morphology	95.0876773625677	75.0828146973267	35.7963862985315	71.9909590834239	5.03953889822038
abnormal Harderian gland pigmentation	0.637213342330706	2.89774539111231	0.107121077947576	5.33941699421044	0.625549647638851
impaired macrophage chemotaxis	47.3704406035571	33.4961410848781	58.5518877483829	66.1159992766809	3.15675543613019
monodactyly	3.41954610564552	9.5261414730564	2.04767781583997	2.62731788041656	0
abnormal nucleotide metabolism	25.6836846236743	0.823076612897666	9.21686191899919	17.3335914225199	0.0592138317186432
camptodactyly	1.67688331560376	2.02852814266576	0.0603037226365338	2.64625364797233	0.178989152199184
increased atrioventricular cushion size	14.3692047363733	4.38477272193638	5.33846905337547	9.71184356316308	0.122462491521472
abnormal hair shaft morphology	67.9712372749349	23.1159229228293	17.7199030320955	32.6949571072385	0.784134283012157
abnormal hair cuticle	19.924673812367	0.0736620584931901	1.9665496324494	13.8434746407525	0.837557429332225
abnormal hair cortex morphology	0.00361625473609323	4.60197834941252	1.47370749184131	0.0197181986334651	0.0747900531527305
abnormal hair medulla	9.55414933905956	9.21169765762503	3.93524175680201	9.49697383394572	0.156426102856895
abnormal hair follicle dermal papilla morphology	5.01825711317128	1.3251768757009	0.917501009464023	12.0577394726815	0.133750293305669
vascular smooth muscle cell hypoplasia	19.6265591913302	6.08707393129479	12.44024792019	32.0465297143773	1.11199861392667
hairless	9.12222812990872	0.501363619518959	3.3960421462993	7.26278545088047	1.17548628695033
abnormal pituitary gland development	7.82462460259215	22.53709955764	4.08062707972977	10.1822739685392	0
abnormal pituitary diverticulum morphology	3.24498861014618	26.2901767036666	2.40290852529631	8.99591171160185	0
abnormal eye muscle development	0	0.0141324025992879	0	0.0145801121712933	0.0495924202058107
increased left ventricle diastolic pressure	5.08833450061447	28.4896122991811	10.534659848586	5.31259219881002	0.416222251357792
increased left ventricle systolic pressure	4.61517792112774	26.0848584285525	3.73434926491039	3.54609710291405	0.476978104071672
decreased left ventricle diastolic pressure	2.77176536607352	3.35980716796613	0	0.342779923708606	0
decreased left ventricle systolic pressure	16.0562781304497	19.9442361599217	5.04687321528904	8.08525451713973	0.459939235120761
increased left ventricle developed pressure	3.02710102969116	3.09300196951166	0.587397089960104	3.09388089103721	0
decreased left ventricle developed pressure	4.77565434734963	10.7552330059738	0.749636547248127	4.74908071307371	0
abnormal pillar cell morphology	19.9108175161246	9.53944858394325	0.303583949792035	11.8585701374517	0.0936341394230528
abnormal Mullerian duct morphology	27.9347372726062	50.5730654109293	3.70525166041189	8.10259842156812	0.204154861642265
abnormal Wolffian duct morphology	0.427245597348995	17.9890820697476	0.685331755766729	8.4697234501347	0.329408285424892
pulmonary edema	62.5727243438739	25.4257765424464	17.3763093525112	38.9219835901232	0.798567251793214
impaired febrile response	1.78572008051531	3.45732277737338	12.1368192684167	1.78047858285076	1.57987019628804
abnormal testis development	11.0430162503534	17.404681513407	5.81269736169046	5.84337641722937	1.04384867809497
decreased satellite cell number	0.577005492648687	20.7923760411472	5.1567871913085	3.62319977100065	0.553544984688808
abnormal adrenergic chromaffin cell morphology	9.79522826646441	0.700508113014333	4.7213183166377	2.68846108792774	0
abnormal milk ejection	22.9382200852741	9.31445966271783	10.2661550312111	7.63528409575645	0.714897194368376
abnormal insulin clearance	4.67788128119308	4.80342087920045	0.646317787549231	2.66834839089119	0.528136109521858
abnormal coronal suture morphology	14.0167530271788	24.9466298989234	7.40735184982139	12.1068361723532	0.0969114670079803
abnormal lambdoidal suture morphology	2.83788412613744	28.2101024974633	0.254977400535523	3.1075972388011	0
abnormal metopic suture morphology	5.89040692909642	24.5252425201495	0.363667374235834	8.14620786325802	0.165358102970308
abnormal sagittal suture morphology	39.2663614557376	22.7141362161524	4.81143123233901	8.51233969400841	0.0905950231711442
abnormal decidualization	0.874009735791018	12.3169728439077	1.74339598541418	0.615045064076226	1.13871525086952
matted coat	0.591680343637833	6.31590108323709	4.12902146756494	4.97150360371959	0.137754527256668
disorganized lens bow	6.3970773417369	5.64039182816722	1.11508274815394	0.293728502143504	0.00488133487541969
brittle hair	6.81386040860193	0.168251325162194	0.700822411118734	0.764185331393178	0.0135101887361551
greasy coat	0.370639940692254	2.99109663162545	1.56487132598522	0.0194416843038007	0.766940084717906
abnormal thymocyte activation	48.7107052678651	9.73363221813553	35.8324554773968	82.451056773907	7.36815746901219
skeletal muscle interstitial fibrosis	5.73514081115874	10.3003672746971	1.32527109129269	7.32455998830653	0.0917604516905859
skeletal muscle necrosis	3.0534071313548	16.5314721263595	0.842719818460472	8.1719309644652	0.109963386185409
dry skin	77.2979956754716	16.3595873231086	15.4769292818245	17.0062174086009	0.97133156843385
